stationName,stationLatitude,stationLongitude,station_no,addr1,addr2,x,y
1227. 거여역 8번출구 뒤,37.49312592,127.1438217,1227, 거여1동, 송파구,63,125
1228. 마천사거리 ,37.49769974,127.1462021,1228, 거여1동, 송파구,63,125
1229. 송파체육문화회관 앞,37.49068832,127.1431274,1229, 거여1동, 송파구,63,125
1230. 송파중학교 정문,37.49567032,127.1305924,1230, 가락2동, 송파구,62,125
1231. 잠실역 6번출구,37.51408768,127.0990295,1231, 잠실3동, 송파구,62,126
1232. 잠실주공 521동 건너편,37.51184082,127.0956879,1232, 잠실3동, 송파구,62,126
1233. 잠실3거리(갤러리아팰리스),37.51050949,127.0933685,1233, 잠실3동, 송파구,62,126
1235. 잠실트리지움310동 옆,37.50887299,127.0871658,1235, 잠실3동, 송파구,62,125
1239. 문정 법조단지3,37.48084259,127.1180115,1239, 문정2동, 송파구,62,125
1240. 문정 법조단지4,37.48057556,127.1185684,1240, 문정2동, 송파구,62,125
1241. 문정 법조단지5,37.48123932,127.1197968,1241, 문정2동, 송파구,62,125
1242. 문정 법조단지6,37.48163223,127.1191635,1242, 문정2동, 송파구,62,125
1243. 문정 법조단지7,37.4845314,127.120163,1243, 문정2동, 송파구,62,125
1244. 문정 법조단지8,37.48153687,127.1221237,1244, 문정2동, 송파구,62,125
1245. 문정 법조단지9,37.47946548,127.1253281,1245, 문정2동, 송파구,62,125
1246. 문정 법조단지10,37.47750854,127.1263275,1246, 문정2동, 송파구,62,125
1247. 문정 법조단지11,37.4788208,127.1235123,1247, 문정2동, 송파구,62,125
1248. 방이초등학교,37.51396179,127.1216736,1248, 방이1동, 송파구,62,126
1250.문정2동 주민센터,37.48987198,127.1108398,1250, 문정2동, 송파구,62,125
1251. 석촌역 2번출구,37.50593185,127.1077499,1251, 송파1동, 송파구,62,125
1253. 오금역 3번 출구 뒤,37.50165176,127.1281815,1253, 가락2동, 송파구,62,125
1256. 문정현대아파트 교차로,37.49113083,127.1258087,1256, 가락본동, 송파구,62,125
1257. 가락시장역 사거리,37.49209976,127.1177521,1257, 문정2동, 송파구,62,125
1258. 가락미륭아파트 앞,37.49319839,127.1289978,1258, 가락2동, 송파구,62,125
1259. 방이역 1번출구,37.50898361,127.1265945,1259, 오금동, 송파구,62,125
1260. 방이동 한양3차아파트 옆,37.50630188,127.1213989,1260, 방이1동, 송파구,62,125
1262. 송파여성문화회관 앞,37.50580215,127.1097183,1262, 송파1동, 송파구,62,125
1263. 장지공영차고지,37.48054123,127.1370163,1263, 위례동, 송파구,63,125
1264. 천호역 10번 출구 앞,37.53858185,127.1228027,1264, 풍납1동, 송파구,62,126
1265. 문정동 근린공원,37.48598862,127.1247635,1265, 문정1동, 송파구,62,125
1266. 문정동 글샘 공원,37.47880936,127.1200028,1266, 문정2동, 송파구,62,125
1267. 올림픽공원 남2문 앞,37.51424026,127.1230698,1267, 오륜동, 송파구,62,126
1268. 몽촌토성역 1번출구 옆,37.51728821,127.1141968,1268, 오륜동, 송파구,62,126
1269. 리센츠아파트 ,37.51194382,127.091217,1269, 잠실2동, 송파구,62,126
1271. 송파도서관,37.49998474,127.1353912,1271, 오금동, 송파구,63,125
1274. 영파여고 앞,37.53284836,127.121048,1274, 풍납2동, 송파구,62,126
1275. 거여초등학교 옆,37.50458908,127.1393662,1275, 오금동, 송파구,63,125
1277. 성내7교,37.50562668,127.1364212,1277, 오금동, 송파구,63,125
1278. 송파구청 교차로,37.51579666,127.1068192,1278, 방이2동, 송파구,62,126
1279. 마천금호어울림 1차아파트 건너편,37.49751663,127.1546783,1279, 마천1동, 송파구,63,125
1280. 송파파크데일 2단지입구 앞 주차장,37.49565887,127.1571732,1280, 마천1동, 송파구,63,125
1282. 송파소방서 맞은편(성내4교),37.49987411,127.1414795,1282, 거여1동, 송파구,63,125
1283. 오금공원 사거리,37.50541306,127.131691,1283, 오금동, 송파구,62,125
1285. 위례별 유치원 뒤,37.4774704,127.1445923,1285, 위례동, 송파구,63,125
1286. 위례중앙푸르지오 1단지 앞,37.47437668,127.1406708,1286, 위례동, 송파구,63,125
1287. 위례아이파크 101동 맞은편,37.47746658,127.14151,1287, 위례동, 송파구,63,125
1288. 문정중교 사거리,37.48799896,127.1310883,1288, 장지동, 송파구,62,125
1289. 풍납토성 서성벽터B,37.53147125,127.1110916,1289, 풍납2동, 송파구,62,126
1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,37.47458267,127.1375427,1290, 위례동, 송파구,63,125
1291. 서울체육고등학교 앞,37.52193832,127.1318665,1291, 풍납2동, 송파구,62,126
1295. 잠실역 8번출구,37.51396179,127.1003037,1295, 잠실6동, 송파구,62,126
1299. 송파소방서 (방이119안전센터),37.51987839,127.1367111,1299, 오륜동, 송파구,63,126
1300. 오륜사거리,37.50693893,127.1392212,1300, 송파구, 서울특별시,63,125
1302. 한성대입구역6번출구 뒤,37.58876419,127.0063095,1302, 성북동, 성북구,60,127
1303. 돈암초교 입구,37.59169388,127.012497,1303, 성북동, 성북구,60,127
1304. 만해공원,37.59440231,126.9923096,1304, 성북동, 성북구,60,127
1305. 성북구청,37.58932877,127.0164337,1305, 삼선동, 성북구,60,127
1306. 한성대입구역2번출구,37.58844757,127.0067062,1306, 삼선동, 성북구,60,127
1308. 안암로터리 버스정류장 앞,37.58259201,127.0289764,1308, 안암동, 성북구,61,127
1314. 정릉꿈에그린1단지 201동 앞,37.60243988,127.0116882,1314, 정릉2동, 성북구,60,127
1315. 고려사대부속중고 정문,37.60776138,127.0032806,1315, 정릉3동, 성북구,60,128
1316. 고려사대부속중고 건너편 ,37.60726166,127.0028381,1316,정릉3동, 성북구,60,128
1318. 길음역 3번출구 뒤,37.60308456,127.0247879,1318, 길음1동, 성북구,61,128
1319. 종암사거리 분수대,37.6030426,127.0332718,1319, 월곡1동, 성북구,61,128
1321. 국민은행 종암동지점 앞,37.59328842,127.0366669,1321, 종암동, 성북구,61,127
1322. 래미안라센트아파트 103동 앞,37.59806824,127.0392761,1322, 종암동, 성북구,61,127
1323. 월곡역 입구 육교 밑,37.60043335,127.0402069,1323, 종암동, 성북구,61,127
1325. 상월곡역 4번출구,37.60580826,127.0477371,1325, 월곡2동, 성북구,61,128
1326. 상월곡역 1번출구,37.60606766,127.0473175,1326, 월곡2동, 성북구,61,128
1328. 월곡역 3번출구,37.6026268,127.0416336,1328, 월곡2동, 성북구,61,128
1332. 석계역 5번출구 건너편,37.61355591,127.0660934,1332, 석관동, 성북구,61,128
1333. 석관초등학교 앞,37.61052322,127.0597992,1333, 석관동, 성북구,61,128
1334. 석관동주민센터 앞,37.61299896,127.0613098,1334, 석관동, 성북구,61,128
1336. 성북3교 위,37.59125137,127.0140076,1336, 삼선동, 성북구,60,127
1337. 돈암성당 옆,37.59038162,127.0171356,1337, 동선동, 성북구,60,127
1338. 용문2교 옆,37.5868988,127.020752,1338, 안암동, 성북구,61,127
1339. 삼성전자서비스 성북센터,37.610569,127.0335083,1339, 월곡1동, 성북구,61,128
1340. 광운초등학교 앞,37.61784363,127.0550003,1340, 장위3동, 성북구,61,128
1342. 성북쉼터 앞,37.59261703,126.9979324,1342, 성북동, 성북구,60,127
1343. 한성대7번출구 앞,37.58924866,127.0073776,1343, 성북동, 성북구,60,127
1344. 아리랑시네센터 앞,37.60028839,127.0137024,1344, 돈암2동, 성북구,60,127
1346. 길음8골어린이공원 옆,37.60897827,127.0202484,1346, 길음1동, 성북구,61,128
1347. 길음래미안아파트817동 상가 앞,37.60710526,127.0214996,1347, 길음1동, 성북구,61,128
1348. 성북제일새마을금고 본점 앞,37.60475159,127.0227585,1348, 길음1동, 성북구,61,128
1349. 월계2교 버스정류장 앞,37.62382889,127.0502014,1349, 장위3동, 성북구,61,128
1351. 안암2교 옆,37.5794487,127.0241928,1351, 안암동, 성북구,61,127
1352. e 편한세상 보문아파트 내,37.58388138,127.0170975,1352, 보문동, 성북구,60,127
1353. 금호어울림센터힐 내,37.60083008,127.0235519,1353, 돈암1동, 성북구,61,127
1354. 고려대학교 2번출구,37.5907135,127.0361939,1354, 안암동, 성북구,61,127
1355. 보문2교,37.58869934,127.0189133,1355, 안암동, 성북구,61,127
1357. 북한산보국문역,37.61207199,127.0081329,1357, 정릉4동, 성북구,60,128
1358. 정릉도서관 앞,37.60478973,127.010582,1358, 정릉2동, 성북구,60,128
1360. 정릉역,37.60309601,127.013504,1360, 정릉2동, 성북구,60,128
1361. 홍익중고 입구,37.59296799,127.0022354,1361, 성북동, 성북구,60,127
1362. 보문역6번출구 앞,37.58519745,127.0196686,1362, 보문동, 성북구,61,127
1363. 보문4교 인근,37.58375168,127.0219498,1363, 안암동, 성북구,61,127
1364. 성북동 치안센터 앞,37.59017181,127.0040894,1364, 성북동, 성북구,60,127
1365. 선잠단지 앞,37.5933609,126.9990921,1365, 성북동, 성북구,60,127
1366. 일신초등학교 옆,37.59972,127.0403824,1366, 종암동, 성북구,61,127
1367. 길음문화복합미디어센터,37.60429764,127.0226135,1367, 길음1동, 성북구,61,128
1368. 성신여대입구 교차로,37.59139633,127.0201569,1368, 동선동, 성북구,61,127
1370. 복자사랑 피정의 집,37.59453964,126.9952087,1370, 성북동, 성북구,60,127
1372. KEB은행 고대점,37.58644485,127.031601,1372, 안암동, 성북구,61,127
1373. 성북구보건소 건너편,37.60235596,127.0390778,1373, 월곡2동, 성북구,61,127
1375. 생명의 전화 종합복지관 앞 교차로,37.60390854,127.0373764,1375,월곡1동, 성북구,61,128
1376. 한국과학기술연구원 중문,37.59730911,127.0437851,1376, 월곡2동, 성북구,61,127
1377. 한국과학기술연구원 북문,37.60418701,127.0454941,1377, 월곡2동, 성북구,61,128
1379.길음뉴타운푸르지오아파트 3단지,37.60929489,127.0184784,1379, 길음1동, 성북구,60,128
1381.석계역 4번출구 뒤,37.61478424,127.0670013,1381, 석관동, 성북구,61,128
1382.래미안월곡아파트 입구,37.60866547,127.0362701,1382, 월곡1동, 성북구,61,128
1384.성신여대입구역 5번출구,37.59282684,127.0162888,1384, 동선동, 성북구,60,127
1385.성신여대입구역 3번출구 앞,37.59236526,127.0162888,1385, 삼선동, 성북구,60,127
1386.동선고가차도 초입,37.59415817,127.0189667,1386, 동선동, 성북구,61,127
1388. 돈암초교입구 버스정류장(한성대입구역 방면),37.59088135,127.0117035,1388, 삼선동, 성북구,60,127
1390.석관래미안아트리치,37.60646057,127.0616226,1390, 석관동, 성북구,61,128
1391.성북청소년센터,37.61688232,127.0560684,1391, 장위3동, 성북구,61,128
1392.돈암삼성풍림아파트,37.5970993,127.0226288,1392, 돈암1동, 성북구,61,127
1393.돈암육교 하단,37.59818268,127.0211792,1393, 돈암1동, 성북구,61,127
1394.길음뉴타운 래미안9단지,37.60242462,127.0199814,1394, 정릉1동, 성북구,61,127
1395.래미안장위포레카운티(102동),37.61817932,127.0518341,1395, 장위3동, 성북구,61,128
1396.래미안장위퍼스트하이(513동),37.61844254,127.0514526,1396, 장위1동, 성북구,61,128
1401. 극동늘푸른아파트,37.61473846,127.0763626,1401, 묵2동, 중랑구,61,128
1402. 금란주차장 앞,37.60007095,127.1023331,1402, 망우본동, 중랑구,62,127
1403. 중화빌딩 앞 (동부시장),37.59424973,127.0765762,1403, 중화2동, 중랑구,61,127
1404. 동일로 지하차도,37.59529877,127.0800324,1404, 중화2동, 중랑구,62,127
1405. 망우역 1번출구,37.59909821,127.0929489,1405, 상봉1동, 중랑구,62,127
1407. 먹골역 1번출구 뒤,37.61151123,127.0778885,1407, 묵1동, 중랑구,62,128
1408. 먹골역 6번출구 앞,37.61072159,127.0774765,1408, 묵2동, 중랑구,62,128
1410. 면목 대원칸타빌아파트,37.57778168,127.0901871,1410, 면목7동, 중랑구,62,127
1411. 상봉시장앞 교차로 한성빌딩 앞,37.59254074,127.0867386,1411, 면목본동, 중랑구,62,127
1414. 사가정역 2번출구,37.58098984,127.0882416,1414, 면목3·8동, 중랑구,62,127
1416. 상봉역 3번출구,37.59521866,127.0859985,1416, 상봉2동, 중랑구,62,127
1418. 새솔초등학교,37.61743927,127.1090164,1418,신내1동, 중랑구,62,128
1420. 신내어울공원 앞,37.61394501,127.097702,1420, 신내1동, 중랑구,62,128
1421. 신내역 4번출구,37.61246109,127.1033783,1421, 신내1동, 중랑구,62,128
1422. 신내우디안아파트 1단지,37.62009811,127.1064606,1422, 신내1동, 중랑구,62,128
1424. 양원역 2번출구,37.6063118,127.1077423,1424, 망우본동, 중랑구,62,128
1425. 신성미소지움아파트,37.58745956,127.0959702,1425, 면목3·8동, 중랑구,62,127
1426. 면목도시개발아파트 1동 앞,37.57358932,127.0868225,1426, 면목4동, 중랑구,62,127
1427. 용마산역 1번출구,37.57429886,127.0869141,1427, 면목4동, 중랑구,62,127
1428. 원묵고등학교,37.61602402,127.085968,1428, 묵1동, 중랑구,62,128
1429. 장안중학교,37.59995651,127.0800018,1429, 중화1동, 중랑구,62,127
1430. 중랑구청,37.60615158,127.092598,1430, 신내2동, 중랑구,62,128
1431. 중랑구청 사거리,37.60649872,127.0954514,1431, 신내1동, 중랑구,62,128
1435. 능산삼거리,37.60868073,127.1007919,1435, 신내1동, 중랑구,62,128
1436. 동원베네스트 건물 앞,37.60810089,127.101181,1436, 신내1동, 중랑구,62,128
1437. 늘푸른공원 앞,37.5834198,127.0799255,1437, 면목5동, 중랑구,62,127
1438. 홈플러스 신내점 앞,37.61616898,127.093483,1438, 신내2동, 중랑구,62,128
1440. 면목2동 사거리,37.58637238,127.0800705,1440, 면목5동, 중랑구,62,127
1441. 신내능말공원,37.61670685,127.11026,1441, 신내1동, 중랑구,62,128
1442. 중랑구청 중화동 별관 앞,37.59859085,127.0798187,1442, 중화2동, 중랑구,62,127
1444. 면목4치안센터,37.57402802,127.0805435,1444, 면목4동, 중랑구,62,127
1445. 용마지구대 A,37.5799408,127.0793991,1445, 면목5동, 중랑구,62,127
1446. 중랑전화국 교차로,37.59130096,127.0803299,1446, 면목2동, 중랑구,62,127
1447. 면목역 3번출구,37.58890152,127.0872803,1447, 면목본동, 중랑구,62,127
1448. 코스트코 상봉점,37.59732056,127.089798,1448, 상봉2동, 중랑구,62,127
1449. 상봉역 1번출구,37.59655762,127.0858383,1449, 상봉1동, 중랑구,62,127
1450. 화랑대역 7번출구,37.61963654,127.0850449,1450, 묵1동, 중랑구,62,128
1451. 중랑세무서,37.59275818,127.07267,1451, 상봉2동, 중랑구,61,127
1452. 겸재교 진입부,37.58565521,127.0750504,1452, 면목2동, 중랑구,61,127
1453. 중랑캠핑숲,37.60460281,127.1092529,1453, 망우본동, 중랑구,62,128
1454. 한국전력공사(동대문 중랑지사),37.6073494,127.0785904,1454, 묵1동, 중랑구,62,128
1455. 상봉역 2번 출구,37.59632874,127.0858994,1455, 상봉2동, 중랑구,62,127
1456. 상아빌딩(우림시장 교차로),37.59511185,127.1003265,1456, 망우3동, 중랑구,62,127
1457. 동원사거리,37.58975983,127.0932388,1457, 면목본동, 중랑구,62,127
1458. 상봉터미널2,37.59733963,127.0930862,1458, 망우본동, 중랑구,62,127
1459. 용마한신아파트사거리,37.58034897,127.0926514,1459, 면목7동, 중랑구,62,127
1461.동양엔파트 앞,37.593853,127.0750732,1461, 중화2동, 중랑구,61,127
1462.동부시장 북문 앞,37.59386826,127.0765228,1462, 상봉2동, 중랑구,61,127
1463.중랑구민회관,37.57407761,127.0850067,1463, 면목4동, 중랑구,62,127
1464.중화역 4번출구,37.60305405,127.0790024,1464, 중화2동, 중랑구,62,128
1466.두산대림아파트 삼거리,37.61882401,127.0875702,1466, 묵1동, 중랑구,62,128
1467.sk신내 주유소앞(용마산로),37.61362076,127.1011505,1467, 신내1동, 중랑구,62,128
1468.먹골역 7번 출구,37.6114769,127.0773926,1468, 묵2동, 중랑구,62,128
1469.먹골역 4번출구,37.60982132,127.0781326,1469, 묵1동, 중랑구,62,128
1470.중화동 우리은행 앞,37.60520172,127.0785828,1470, 묵2동, 중랑구,62,128
1471.동양쇼핑 정류소 앞,37.61535263,127.0784912,1471, 묵1동, 중랑구,62,128
1472.영성빌딩(PAT),37.60408401,127.0792313,1472, 중화1동, 중랑구,62,128
1473.중랑역 1번 출구(중화문화복지센터),37.59489059,127.0749512,1473, 중화2동, 중랑구,61,127
